2013-03-07 10:34:04 462ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:34:04 725ms | Event (core/after_page_processed) triggered.
2013-03-07 10:34:49 419ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:34:49 671ms | Event (core/after_page_processed) triggered.
2013-03-07 10:35:11 217ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:35:11 427ms | Event (core/after_page_processed) triggered.
2013-03-07 10:35:42 756ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:35:42 968ms | Event (core/after_page_processed) triggered.
2013-03-07 10:35:56 417ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:35:56 612ms | Event (core/after_page_processed) triggered.
2013-03-07 10:36:29 953ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:36:30 147ms | Event (core/after_page_processed) triggered.
2013-03-07 10:37:13 648ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:37:13 864ms | Event (core/after_page_processed) triggered.
2013-03-07 10:37:25 474ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:37:25 703ms | Event (core/after_page_processed) triggered.
2013-03-07 10:37:41 825ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:37:42 47ms | Event (core/after_page_processed) triggered.
2013-03-07 10:37:53 375ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:37:53 601ms | Event (core/after_page_processed) triggered.
2013-03-07 10:38:07 987ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:38:08 178ms | Event (core/after_page_processed) triggered.
2013-03-07 10:38:32 423ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:38:32 620ms | Event (core/after_page_processed) triggered.
2013-03-07 10:38:43 200ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:38:43 419ms | Event (core/after_page_processed) triggered.
2013-03-07 10:38:54 363ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:38:54 581ms | Event (core/after_page_processed) triggered.
2013-03-07 10:39:17 178ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:39:17 407ms | Event (core/after_page_processed) triggered.
2013-03-07 10:39:30 23ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:39:30 261ms | Event (core/after_page_processed) triggered.
2013-03-07 10:39:53 93ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:39:53 320ms | Event (core/after_page_processed) triggered.
2013-03-07 10:40:07 616ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:40:07 803ms | Event (core/after_page_processed) triggered.
2013-03-07 10:40:20 254ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:40:20 439ms | Event (core/after_page_processed) triggered.
2013-03-07 10:40:35 5ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:40:35 227ms | Event (core/after_page_processed) triggered.
2013-03-07 10:40:59 369ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:40:59 555ms | Event (core/after_page_processed) triggered.
2013-03-07 10:41:22 718ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:41:23 703ms | Event (core/after_page_processed) triggered.
2013-03-07 10:42:30 512ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:42:30 854ms | Event (core/after_page_processed) triggered.
2013-03-07 10:42:46 735ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:42:47 129ms | Event (core/after_page_processed) triggered.
2013-03-07 10:42:58 115ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:42:58 462ms | Event (core/after_page_processed) triggered.
2013-03-07 10:43:27 126ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:43:27 429ms | Event (core/after_page_processed) triggered.
2013-03-07 10:43:40 534ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:43:40 846ms | Event (core/after_page_processed) triggered.
2013-03-07 10:44:06 606ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:44:06 955ms | Event (core/after_page_processed) triggered.
2013-03-07 10:44:38 933ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:44:39 210ms | Event (core/after_page_processed) triggered.
2013-03-07 10:44:48 323ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:44:48 584ms | Event (core/after_page_processed) triggered.
2013-03-07 10:45:20 395ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:45:20 666ms | Event (core/after_page_processed) triggered.
2013-03-07 10:45:35 537ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:45:35 834ms | Event (core/after_page_processed) triggered.
2013-03-07 10:45:46 831ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:45:47 71ms | Event (core/after_page_processed) triggered.
2013-03-07 10:46:05 479ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:46:06 8ms | Event (core/after_page_processed) triggered.
2013-03-07 10:47:59 725ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:48:00 638ms | Event (core/after_page_processed) triggered.
2013-03-07 10:48:18 886ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:48:19 186ms | Event (core/after_page_processed) triggered.
2013-03-07 10:53:05 647ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:53:05 939ms | Event (core/after_page_processed) triggered.
2013-03-07 10:54:07 866ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:54:08 147ms | Event (core/after_page_processed) triggered.
2013-03-07 10:54:29 974ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:54:30 239ms | Event (core/after_page_processed) triggered.
2013-03-07 10:55:11 584ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:55:11 852ms | Event (core/after_page_processed) triggered.
2013-03-07 10:55:31 233ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:55:31 495ms | Event (core/after_page_processed) triggered.
2013-03-07 10:56:19 961ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 10:56:20 227ms | Event (core/after_page_processed) triggered.
2013-03-07 11:04:52 421ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 11:04:52 699ms | Event (core/after_page_processed) triggered.
2013-03-07 11:05:46 89ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 11:05:46 330ms | Event (core/after_page_processed) triggered.
2013-03-07 11:13:54 651ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 11:13:54 941ms | Event (core/after_page_processed) triggered.
2013-03-07 11:14:03 632ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 11:14:03 926ms | Event (core/after_page_processed) triggered.
2013-03-07 11:14:12 644ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 11:14:12 910ms | Event (core/after_page_processed) triggered.
2013-03-07 11:14:16 767ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 11:14:17 33ms | Event (core/after_page_processed) triggered.
2013-03-07 12:06:45 636ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 12:06:47 210ms | Event (core/after_page_processed) triggered.
2013-03-07 12:21:49 983ms | Event (core/after_facebook_initialization) triggered.
2013-03-07 12:21:50 676ms | Event (core/after_page_processed) triggered.
2013-03-08 20:32:04 899ms | Event (core/after_facebook_initialization) triggered.
2013-03-08 20:32:19 95ms | Event (core/after_page_processed) triggered.
2013-03-08 20:34:13 2ms | Event (core/after_facebook_initialization) triggered.
2013-03-08 20:34:25 848ms | Event (core/after_page_processed) triggered.
2013-03-08 20:35:02 913ms | Event (core/after_facebook_initialization) triggered.
2013-03-08 20:35:15 621ms | Event (core/after_page_processed) triggered.
2013-03-09 11:11:49 792ms | Event (core/after_facebook_initialization) triggered.
2013-03-09 11:11:51 514ms | Event (core/after_page_processed) triggered.
2013-03-09 11:12:03 63ms | Event (core/after_facebook_initialization) triggered.
2013-03-09 11:12:05 952ms | Event (core/after_page_processed) triggered.
2013-03-09 11:12:09 420ms | Event (core/after_facebook_initialization) triggered.
2013-03-09 11:12:09 640ms | Event (core/after_page_processed) triggered.
2013-03-09 11:12:17 259ms | Event (core/after_facebook_initialization) triggered.
2013-03-09 11:12:17 785ms | Event (core/after_page_processed) triggered.
2013-03-09 11:12:20 835ms | Event (core/after_facebook_initialization) triggered.
2013-03-09 11:12:21 83ms | Event (core/after_page_processed) triggered.
2013-03-09 11:12:25 310ms | Event (core/after_facebook_initialization) triggered.
2013-03-09 11:12:25 492ms | Event (core/after_page_processed) triggered.
2013-03-09 11:12:29 919ms | Event (core/after_facebook_initialization) triggered.
2013-03-09 11:12:30 111ms | Event (core/after_page_processed) triggered.
2013-03-09 11:12:40 616ms | Event (core/after_facebook_initialization) triggered.
2013-03-09 11:12:41 321ms | Event (core/after_page_processed) triggered.
2013-03-09 11:12:46 697ms | Event (core/after_facebook_initialization) triggered.
2013-03-09 11:12:47 71ms | Event (core/after_page_processed) triggered.
2013-03-10 16:35:24 70ms | Event (core/after_facebook_initialization) triggered.
2013-03-10 16:35:40 546ms | Event (core/after_page_processed) triggered.
2013-03-10 17:54:52 219ms | Event (core/after_facebook_initialization) triggered.
2013-03-10 17:55:03 615ms | Event (core/after_page_processed) triggered.
